"popularity","danceability","tempo","duration_ms","speech_category","explicit","track_genre","acousticness","mood_category"
72,0.522799931835886,-0.229776474957548,2.19901573741598,"music","False","chill",-1.1307344312158,"Medium"
67,0.137850936678588,-0.232859361212814,-2.25928303811409,"music","False","chill",1.51486147539863,"Medium"
69,0.862077012313504,-1.41401133143106,-1.08002173482379,"music","True","chill",-0.200545386826992,"Low"
65,-0.344966447078022,-0.565235152975649,-1.03321078065768,"music","True","chill",0.263775267610017,"Low"
68,-0.299294532398342,2.0080262897855,-1.55252972774127,"music","False","chill",1.78893963947603,"Low"
68,0.672864794354832,-1.07601181309269,-1.40522130786374,"music","False","chill",-0.616499306426813,"Medium"
71,0.679389353594787,-0.569402131100899,0.103765050806192,"music","False","chill",1.31172118908243,"Low"
64,0.7772577421941,-0.599993848557003,-1.11281163317962,"music","False","chill",0.354059839306103,"Low"
63,1.59935220642833,-0.532814030488947,-1.73958299778085,"music","False","chill",1.53743261832265,"Low"
55,-0.521129546556785,-1.28087129864868,0.332849730505776,"music","True","chill",0.318590900425498,"Medium"
62,0.470603457916253,0.754477309374899,1.2443930259126,"words","False","chill",2.01787551770539,"Low"
49,1.11001026343176,0.176215930351372,-0.515511479885135,"music","False","chill",1.41167910774596,"Medium"
67,-0.331917328598114,1.63547134309139,-0.785643078349772,"music","True","chill",0.154144001979057,"Medium"
51,-0.560276901996511,-1.25011019183789,-0.782689605664937,"music","False","chill",1.65673723092105,"Low"
67,1.44928734390938,0.275444214325823,-1.56456592287624,"both","False","chill",1.98885547680307,"Medium"
72,1.58630308794842,0.414682263876863,-0.314786489514133,"music","True","chill",-0.973445809525264,"Low"
69,2.01039943854544,0.416952081229642,-1.62273028010502,"music","False","chill",0.566873472589732,"Low"
58,1.07738746723199,0.471292186212577,0.937152472262694,"music","True","chill",0.196061838837953,"Medium"
77,-0.305819091638297,-0.727374643280095,-1.58244554783928,"music","True","chill",-0.51654138776329,"Medium"
62,0.431456102476528,0.274224610972092,-0.948925656942052,"music","False","chill",-0.622948204405105,"Low"
64,1.32532071835025,-0.584308394313176,-1.07300326747595,"music","False","chill",-0.53266363270902,"Medium"
36,1.33836983683016,-0.534541801906734,-1.34410347795013,"music","False","chill",-0.907989495045602,"Medium"
75,1.32532071835025,0.0435840656330459,-0.557844588367778,"music","False","chill",-0.885418352121581,"Medium"
61,-0.410212039477564,0.889277357833192,-0.409932770844965,"music","False","chill",1.38910796482194,"Low"
49,1.14915761887149,-0.533186687069254,-1.34410347795013,"music","False","chill",-1.02697166274509,"High"
68,1.88643281298631,-0.229911986441296,-0.369648038579224,"music","True","chill",0.273448614577455,"Low"
58,0.268342121477673,-1.41553583562323,-1.52431294838131,"music","False","chill",1.42457690370254,"Low"
75,1.80161354286691,0.618660924788495,-0.425271774143627,"both","True","chill",0.847400534645425,"Medium"
27,1.33836983683016,-0.534541801906734,-1.34410347795013,"music","False","chill",-0.907989495045602,"Medium"
60,0.790306860674008,-1.414045209302,-1.59533920278598,"music","True","chill",1.82440857835663,"Low"
68,-0.116606873679626,-1.41482440033355,-0.742817724419656,"music","False","chill",1.59547270012727,"Low"
70,0.0399825480792754,-0.235095300694656,-2.11324492906876,"music","False","chill",1.47616808752888,"Low"
60,1.20135409279112,0.0389427973146779,-1.61023359729338,"music","False","chill",1.73412400666055,"Low"
62,1.73636795046737,0.0750227298625749,-0.33042719163544,"music","False","chill",0.928011759374073,"Medium"
75,0.7772577421941,0.686958712597473,-0.710138978261637,"music","True","chill",-0.397236775164892,"Medium"
55,-0.521129546556785,-1.14010874490548,-1.54268481879182,"music","True","chill",1.87599976218297,"Low"
64,1.96472752386576,-0.264331903313281,-1.62777976566296,"music","False","chill",0.950582902298094,"Low"
57,0.261817562237718,-0.241091683850503,0.774870263450762,"music","False","chill",1.94693763994418,"Low"
39,1.13610850039158,-0.533220564940191,-1.34410347795013,"music","False","chill",-0.76804840891667,"High"
66,2.02997311626531,0.625741399814327,-2.38518672046926,"both","True","chill",-0.448827958991226,"Medium"
64,0.672864794354832,2.7767490592168,-1.39429663470693,"music","False","chill",-0.948617552308841,"Medium"
58,1.33836983683016,-1.17913605222489,-1.06190392657971,"music","True","chill",1.36008792391962,"Medium"
61,-0.351491006317976,-0.744957258296395,-0.67252189874349,"music","False","chill",1.33429233200646,"Low"
42,1.1622067373514,-0.533965878100804,-1.3438811735545,"music","False","chill",-1.04986525056802,"High"
61,0.483652576396161,-0.398759295191267,-0.106042662014949,"music","False","chill",0.318590900425498,"Low"
60,1.71026971350755,0.534576049122879,-0.100627962092751,"music","False","chill",1.07633641287478,"Medium"
58,0.881650690033367,1.63147375432083,-0.811112810535128,"both","False","chill",-0.677763837220585,"High"
70,0.477128017156207,-1.41556971349416,-0.500124839930266,"music","True","chill",1.95338653792247,"Low"
57,-0.840832949314541,-0.906791847762409,-0.21176428102374,"music","True","chill",-1.04341635258973,"Low"
64,-0.312343650878251,-1.41523093478479,-0.952673073897005,"music","False","chill",1.47616808752888,"Low"
71,-0.136180551399488,1.63760564896042,-0.120921177636943,"music","False","chill",-1.04148168319624,"Medium"
71,0.392308747036802,0.109747547572992,-0.159046381487966,"music","False","chill",1.19241657648404,"Low"
63,1.61240132490824,-0.667783468301925,-0.269372877263436,"music","True","chill",0.260550818620872,"High"
71,0.548898168795703,-0.532543007521451,-0.833676706691856,"music","True","chill",1.53743261832265,"Low"
66,-1.14096267435243,-1.10897498151438,-0.240568579143588,"music","False","chill",0.547526778654857,"Medium"
61,0.131326377438634,-1.34652661252457,-1.24838555674481,"music","False","chill",0.566873472589732,"Low"
66,1.80813810210686,0.388731814739127,-2.21445694462328,"music","False","chill",0.986051841178699,"High"
66,0.829454216113733,-0.295668933929999,-1.07303502524675,"music","False","chill",1.98885547680307,"Medium"
63,1.86685913526645,-0.907062870729904,-0.93385659469523,"music","False","chill",-0.100587468163469,"Medium"
60,1.16873129659135,-0.400927478931235,-1.14542686379603,"music","False","chill",1.46327029157229,"Medium"
57,1.04476467103222,-0.126177945632225,0.000853994513615173,"music","False","chill",-0.94507065842078,"High"
68,0.0660807850390922,1.29720080178552,-0.403374791173798,"music","False","chill",-0.884451017424837,"Medium"
63,0.49670169487607,0.130548560328306,-1.82929870030408,"music","False","chill",1.90824425207443,"Medium"
50,1.0904365857119,-1.00751075805809,-1.23850889002456,"music","False","chill",1.41812800572425,"Medium"
67,1.86685913526645,0.00750413308514831,-0.251477373414997,"music","False","chill",1.78249074149774,"Medium"
63,0.725061268274466,0.75210585840931,-1.59576793269184,"music","True","chill",0.334713145371227,"Low"
69,1.29922248139044,-0.670561453718759,-1.54517780379998,"music","False","chill",1.32139453604987,"Low"
69,-0.155754229119351,1.63303213638393,-0.216003943426166,"music","False","chill",0.599117962481191,"Medium"
62,0.790306860674008,0.617610710789449,-1.10287145091775,"music","False","chill",-0.477847999893539,"Low"
56,1.05781378951213,-0.465600334549953,-1.45435057929859,"music","False","chill",1.58257490417069,"Low"
71,1.33836983683016,-0.129667366338735,-1.30412044450703,"music","True","chill",1.23110996435379,"Medium"
53,1.20135409279112,0.27727361935642,-1.50783066533368,"music","False","chill",1.10213200478795,"Medium"
63,0.712012149794558,0.855026830315893,-0.8292306187792,"music","False","chill",0.266999716599163,"Medium"
61,0.986043637872634,-0.0926727312755387,-2.21952230906663,"music","False","chill",1.16662098457087,"Low"
66,-0.48198219111706,1.29723467965646,-0.66526524811462,"music","False","chill",-0.928948413475051,"Low"
59,0.594570083475383,0.888294899576019,-0.76223760126672,"music","False","chill",0.692626983166422,"Medium"
66,1.48191014010915,-0.399233585384385,-1.83739693185928,"music","False","chill",1.10858090276624,"Medium"
56,0.757684064474237,-1.01415082076174,-1.21467468303564,"music","False","chill",1.69865506777994,"Low"
60,-0.560276901996511,-0.972819818218607,-0.819766803079404,"music","False","chill",0.273448614577455,"Medium"
56,0.568471846515566,-0.058049547177932,-1.4361533766275,"music","False","chill",1.83730637431322,"Low"
65,-0.351491006317976,-1.76952570904386,-2.13598349296491,"both","False","chill",2.01142661972709,"Low"
57,0.49670169487607,-1.58512845753381,-1.39251819954187,"music","False","chill",1.72122621070396,"Low"
56,1.65154868034796,-0.228150337152572,-1.38037085220908,"music","False","chill",0.663606942264109,"Low"
58,2.13436606410457,-0.264772315635461,-1.36049048768535,"music","False","chill",0.869971677569446,"Medium"
44,1.14915761887149,-1.52279317500975,-1.91912555502513,"music","False","chill",1.06988751489649,"Medium"
55,-1.0887662004328,-1.49979010064353,-1.12559413592851,"music","False","chill",1.82440857835663,"Low"
52,-0.638571612875961,0.0838309763061927,-0.345909104902723,"music","False","chill",1.2601300052561,"Medium"
62,-0.292769973158388,-1.57466019541428,-0.5403619355398,"music","False","chill",0.357284288295248,"Low"
54,0.026933429599367,0.503747186570216,-0.359485551921725,"music","True","chill",0.908665065439197,"Medium"
61,-0.384113802517747,-0.0617422351100645,-0.748899337528753,"music","False","chill",-0.303727754479661,"Low"
63,-0.253622617718663,-1.24455422100423,-0.31238877781838,"music","False","chill",-0.790619551840692,"Medium"
63,-0.736440001475274,-0.0993466718501263,-0.233788295076788,"music","False","chill",1.611594945073,"Low"
63,-2.14574479730538,-0.0386375271310355,0.185843009450896,"music","False","chill",-1.13276583407896,"Medium"
74,-0.925652219433946,-1.67741177796618,-0.435338987488712,"music","False","chill",1.91469315005272,"Low"
64,1.17525585583131,-0.90689348137522,-0.0934189481200876,"music","False","chill",-0.72935502104692,"Medium"
64,1.34489439607012,-0.73238856817877,-1.38510276005898,"music","False","chill",1.20853882142977,"Low"
48,0.588045524235428,-1.41319826252857,-0.160237297893141,"music","False","chill",1.52131037337692,"Low"
70,1.03824011179227,-0.0621826474322451,0.57963936742897,"music","False","chill",0.399202125154145,"Low"
67,1.11001026343176,-1.48298667665878,-0.617279256428743,"music","False","chill",1.38588351583279,"Medium"
53,-0.292769973158388,0.882467905774857,-0.71388639521659,"music","False","chill",1.16984543356002,"Low"
57,0.666340235114878,0.623369948848737,-1.06752505201214,"music","False","chill",-0.165076447946387,"High"
64,0.477128017156207,0.279272413741703,-0.511128907514089,"music","False","chill",0.957031800276386,"Medium"
44,0.97951907863268,-0.464956655002151,-0.951799735199876,"music","False","chill",-0.0393229373696972,"Low"
66,-0.468933072637152,-0.058794860338546,0.218299451213283,"music","False","chill",-0.577805918557062,"Low"
61,-0.723390882995366,0.637429265287589,-1.75866941803447,"music","False","chill",1.94048874196588,"Low"
61,0.966469960152772,0.884026287837959,2.03168404304611,"music","False","chill",1.84053082330236,"Low"
68,0.999092756352543,0.704947862065016,-0.424985954206385,"music","False","chill",-0.268258815599056,"Low"
67,1.31227159987034,-1.41441786588231,-1.78631455751994,"music","False","chill",0.602342411470337,"Medium"
58,0.620668320435199,0.612664541632647,-1.0713359845087,"music","True","chill",0.889318371504322,"Medium"
67,0.196571969838176,0.208806442192759,-0.970536819974639,"music","False","chill",0.866747228580301,"Medium"
49,-1.55200990646955,1.63184641090113,-1.12500661716862,"music","False","chill",0.57654681955717,"Low"
23,-1.17358547055221,0.29417867695398,-1.47019770693013,"music","False","chill",-1.05051014036585,"Medium"
49,0.340112273117169,-1.07635059180206,-0.738212847652977,"music","False","chill",1.69220616980165,"Low"
55,1.42971366618952,-0.395744164677875,-1.40622167764409,"music","False","chill",0.43467106403475,"Medium"
61,1.55368029174865,-0.0612001891750724,-0.905036417689979,"music","False","chill",-0.103811917152615,"Medium"
68,1.7037451542676,0.534643804864754,-0.100627962092751,"music","False","chill",1.09245865782051,"Medium"
45,-0.645096172115915,-0.230284643021603,-0.684208758399613,"music","False","chill",1.84053082330236,"Low"
68,-0.266671736198571,-0.905301221441181,-2.16461312334533,"music","False","chill",0.815156044753966,"Low"
57,0.90122436775323,-0.128651030210625,-0.33870009093006,"music","False","chill",-0.97247847482852,"High"
26,1.48191014010915,0.309355963133752,-1.20305133892113,"music","False","chill",-0.953131780893645,"Medium"
63,1.43623822542947,-0.398522150094708,-1.33648161295701,"music","False","chill",1.71477731272567,"Low"
61,1.10348570419181,-0.330495385253227,-0.0298875276253184,"music","True","chill",0.360508737284394,"Medium"
62,-0.0578858405200377,-0.907130626471778,-2.06713264586036,"music","False","chill",1.97273323185734,"Low"
55,-0.0774595182399003,-0.107409605133131,-1.51554780363921,"music","False","chill",1.91146870106357,"Low"
53,0.294440358437489,-1.07513098844832,-0.561941340801582,"music","False","chill",0.48948669685023,"Medium"
62,-0.00568936660040405,-1.43620133689479,-0.926457034097738,"music","False","chill",-0.873165445962827,"Medium"
60,1.26659968519066,0.142913983220308,-1.26153327385795,"music","False","chill",-0.503643591806707,"Low"
63,0.803355979153916,-1.00764626954184,-2.12375675120511,"music","True","chill",1.75347070059542,"Medium"
65,1.85381001678654,0.620253184722535,-0.432512545887095,"music","True","chill",0.0541860833155339,"Low"
68,-0.72991544223532,0.404959314917946,-1.14233048114257,"music","False","chill",1.59547270012727,"Low"
68,1.61892588414819,-1.17818747183866,-0.82869073667552,"music","True","chill",0.879645024536884,"Low"
57,0.653291116634971,0.34509711697228,-0.706470955733696,"music","False","chill",1.3794346178545,"Low"
56,-0.142705110639442,1.6978405034864,-0.886537516196251,"music","False","chill",0.318590900425498,"Medium"
43,0.333587713877215,0.885415280546376,0.49697389002438,"music","False","chill",0.595893513492045,"Low"
60,2.04302223474521,0.282863468061025,-1.78653686191558,"music","False","chill",1.28915004615841,"Low"
66,-0.351491006317976,-0.237229606563686,-1.9501052604451,"music","False","chill",0.205735185805391,"Low"
59,0.803355979153916,0.44872952416854,-0.115776418766585,"music","False","chill",0.940909555330656,"Medium"
58,0.633717438915108,-0.307797211725442,-1.2421927914379,"music","False","chill",2.00820217073795,"Low"
60,0.385784187796848,1.09271397280983,-0.865339204184125,"music","False","chill",-0.5874792655245,"Medium"
47,1.39056631074979,-0.0588287382094832,-0.57142103538678,"music","False","chill",1.66963502687763,"Low"
62,-1.06266796347298,0.0562882672344181,-0.796710661475204,"music","False","chill",1.54065706731179,"Medium"
65,0.209621088318085,0.214464046639237,-0.610832428955392,"music","False","chill",1.94048874196588,"Low"
63,1.35794351455002,0.179231060864764,-1.17858197651612,"music","False","chill",-0.600377061481084,"Medium"
59,-0.586375138956327,1.69252167774929,-0.575676576674608,"music","False","chill",1.35041457695219,"Low"
61,0.385784187796848,0.788456813924702,-0.79417003981083,"music","False","chill",0.344386492338665,"Medium"
64,-0.162278788359304,1.28629212734381,-0.577772589547717,"music","True","chill",0.312142002447206,"Low"
67,0.353161391597077,-1.83721369517597,-0.292508413294648,"music","False","chill",1.76314404756286,"Low"
64,0.751159505234283,-0.221611908061733,-1.0618086532673,"music","False","chill",1.60514604709471,"Low"
61,-1.51938711026978,-0.736081256110903,-0.0904495965498497,"music","True","chill",-0.892189694998788,"Low"
66,1.35794351455002,-0.398522150094708,-2.11329256572496,"music","False","chill",1.58902380214898,"Medium"
57,0.946896282432909,0.175606128674506,0.174664274127648,"music","False","chill",1.05376526995076,"Medium"
59,1.71026971350755,0.126855872396174,-0.040558138615692,"music","False","chill",1.49551478146375,"Low"
52,0.90122436775323,0.280898551546679,-1.0889139106491,"music","False","chill",0.537853431687419,"Low"
65,0.679389353594787,-1.19848031652992,-1.32719246499664,"music","False","chill",1.05698971893991,"Low"
53,-0.684243527555641,-1.31888226983999,-1.48334542404326,"music","False","chill",1.78893963947603,"Low"
58,0.888175249273321,-1.41451949949512,-1.57194960458833,"music","False","chill",1.24400776031037,"Low"
62,0.822929656873779,-0.059845074337593,-1.54614641580953,"music","True","chill",1.31817008706073,"Low"
56,0.477128017156207,-1.31396997855412,0.565300733910656,"music","False","chill",1.53743261832265,"Low"
61,1.84728545754659,-1.41177539194922,-1.78507600445856,"music","False","chill",0.454017757969625,"Medium"
47,-0.632047053636007,-1.06899909380873,-0.0830023992961514,"music","False","chill",1.43747469965912,"Low"
64,0.49670169487607,-1.36366881521869,-1.19750960791571,"music","False","chill",0.170266246924786,"Medium"
57,0.092179021998909,-1.41462113310793,-1.16703802682862,"both","False","chill",1.34719012796304,"Medium"
65,-0.788636475394907,1.95483803241442,-0.219386146016864,"music","False","chill",1.01184743309187,"Medium"
57,-0.749489119955183,-0.296380369219675,-1.17421528303048,"music","False","chill",1.93403984398759,"Low"
57,0.822929656873779,-1.34781397162018,-1.57591932593892,"music","False","chill",0.163817348946494,"Low"
53,0.359685950837031,-0.669341850365027,-0.848317039032815,"music","False","chill",1.39555686280023,"Medium"
65,1.68417147654773,-0.910992703758596,0.0288802272487483,"music","False","chill",0.499160043817668,"Medium"
51,-0.0513612812800835,0.447882577395115,-0.960612516598175,"music","False","chill",1.86955086420467,"Low"
63,1.2470260074708,-1.41082681156298,-1.97601960142172,"music","False","chill",1.79538853745432,"Medium"
62,2.04954679398517,-0.547923560926846,-1.90404061389291,"music","False","chill",-0.993759838156883,"Medium"
64,-0.0905086367198087,-0.476407375378854,-1.10168053451258,"music","False","chill",1.13437649467941,"Low"
57,0.881650690033367,-1.31356344410288,-0.783007183372983,"music","False","chill",-0.490745795850123,"Medium"
59,0.483652576396161,-0.265178850086705,-0.0501331065133041,"music","True","chill",1.57935045518154,"Low"
46,0.490177135636115,-1.41292723956108,-1.48461573487545,"music","False","chill",-0.148954203000658,"Low"
51,1.26007512595071,0.634956180709189,-0.174718841380077,"music","False","chill",0.0477371853372421,"Low"
57,0.261817562237718,-1.46398119106313,-0.58823677502786,"music","False","chill",1.36008792391962,"Medium"
55,1.49495925858906,0.246681901900316,-0.632364197560968,"music","False","chill",0.341162043349519,"Medium"
47,-0.638571612875961,1.63110109774052,-0.73443367292722,"music","False","chill",1.35041457695219,"Low"
58,1.27312424443062,-1.07736692793017,-1.12999258718495,"music","False","chill",-0.697110531155461,"Low"
64,0.725061268274466,-1.27819494684466,-1.63554454062471,"music","False","chill",1.79216408846517,"Medium"
21,1.32532071835025,-0.0624875482706781,-0.428669855619728,"music","False","chill",1.14404984164685,"Medium"
69,0.627192879675154,-0.130073900789978,-1.16870530979586,"music","True","chill",2.01465106871624,"Low"
58,2.45406946686233,-0.230081375795981,0.790193387864022,"music","True","chill",0.892542820493468,"Medium"
54,0.392308747036802,0.751157278023073,0.025196325835405,"music","False","chill",1.57290155720325,"Low"
67,1.18178041507126,0.109645913960181,-0.940287543283178,"music","False","chill",-0.490745795850123,"Medium"
58,1.33836983683016,-0.636039903233963,-1.40734907850766,"music","False","chill",0.786136003851653,"Medium"
59,0.829454216113733,0.789236004956254,-0.347369962359738,"music","True","chill",-0.982151821795958,"Medium"
60,-0.429785717197427,-0.309829883981661,0.164454150813942,"music","False","chill",-0.519765836752436,"Medium"
57,0.183522851358268,0.257421186987343,-0.947607709453657,"music","False","chill",-0.793844000829838,"Low"
56,1.14915761887149,0.822131417636073,-1.96120460134134,"music","False","chill",1.79538853745432,"Medium"
68,1.4753855808692,-0.0941294797258296,-0.683065478650645,"music","False","chill",-0.545561428665603,"High"
62,0.849027893833596,-0.193798176022462,0.801943763061754,"music","False","chill",0.634586901361796,"Low"
57,1.26659968519066,-0.0634022507859769,-1.0102499123659,"music","True","chill",0.737769269014464,"Medium"
62,2.04954679398517,-0.532407496037703,-1.63154306150332,"music","False","chill",1.56645265922496,"Medium"
48,0.320538595397306,0.620320940464408,0.336914725168775,"music","False","chill",1.70832841474738,"Low"
58,-1.5585344657095,1.80933257674004,-1.38235571288437,"music","True","chill",1.37621016886535,"Low"
58,0.946896282432909,-1.00595237599499,-1.04864505726876,"music","False","chill",-0.229565427729305,"Medium"
43,-0.462408513397198,1.63425173973766,0.572462111227112,"music","False","chill",1.87922421117211,"Medium"
57,-1.91086066466703,1.31468178318901,0.19752986910702,"music","False","chill",-1.02664921784617,"Medium"
56,0.90122436775323,-0.160936641213579,-0.36480497853151,"music","False","chill",0.344386492338665,"Medium"
56,1.95167840538586,-0.0618438687228755,-1.00794747398256,"music","False","chill",-0.996016952449285,"Medium"
57,-0.194901584559075,-1.05649815943298,-1.3350525132708,"music","False","chill",0.0928794711852848,"Medium"
64,1.11001026343176,-1.48298667665878,-0.617279256428743,"music","False","chill",1.38588351583279,"Medium"
55,-0.658145290595824,2.54153500130126,-0.750534862725195,"music","False","chill",-0.719681674079482,"Medium"
36,1.37751719226989,-1.01066140005523,-0.815685929531003,"music","False","chill",1.27302780121268,"Medium"
64,0.229194766037947,-1.24546892351952,-0.430686474065825,"music","False","chill",-1.10984000176614,"Medium"
62,0.261817562237718,-0.802210860179912,-1.09221671881278,"music","False","chill",1.72122621070396,"Low"
67,-0.938701337913854,-0.0880314629571707,0.483937325109057,"music","True","chill",1.09245865782051,"Low"
46,-0.540703224276648,-0.958421723070385,-0.557685799513754,"music","False","chill",1.3794346178545,"Low"
61,0.849027893833596,-1.24516402268109,-0.877835886995768,"music","True","chill",-0.690661633177169,"Medium"
64,0.294440358437489,-0.737266981593697,-0.878772741234506,"music","False","chill",0.483037798871939,"Medium"
58,1.11653482267172,-0.228726260958501,-1.64529417626175,"music","False","chill",1.81795968037834,"Low"
